os_postcode,uprn,pao,street,town,postcode,lr_ccod_address,uprn2,os_lpi_address,os_pao
SE1 3GF,10009801090,"ARTESIAN HOUSE, 98",ALSCOT ROAD,,,"Artesian House, Grange Road, London (SE1 3GF)",10009801090,"ARTESIAN HOUSE, 98 ALSCOT ROAD, LONDON, SE1 3GF",ARTESIAN HOUSE 98 ALSCOT ROAD
SE1 3GF,10009801089,"ARTESIAN HOUSE, 96",ALSCOT ROAD,,,"Artesian House, Grange Road, London (SE1 3GF)",10009801089,"ARTESIAN HOUSE, 96 ALSCOT ROAD, LONDON, SE1 3GF",ARTESIAN HOUSE 96 ALSCOT ROAD
SE5 8EJ,10009800860,123,DENMARK HILL,,,"121 Denmark Hill, London (SE5 8EN)",10009800860,"123 DENMARK HILL, LONDON, SE5 8EJ",123 DENMARK HILL
SE1 2AW,10009800811,171,TOWER BRIDGE ROAD,,,"171 Tower Bridge Road, London (SE1 2AW)",10009800811,"171 TOWER BRIDGE ROAD, LONDON, SE1 2AW",171 TOWER BRIDGE ROAD
SE15 6AB,10009800697,54,PECKHAM GROVE,,,land on the west side of Peckham Grove and the north side of Southampton Way,10009800697,"54 PECKHAM GROVE, LONDON, SE15 6AB",54 PECKHAM GROVE
SE1 3UA,10009800608,"COLOUR HOUSE, 7",BELL YARD MEWS,,,"Colour House, 159 Bermondsey Street, London (SE1 3UW)",10009800608,"COLOUR HOUSE, 7 BELL YARD MEWS, LONDON, SE1 3UA",COLOUR HOUSE 7 BELL YARD MEWS
SE1 3GA,10009800607,"CEDAR COURT, 1",ROYAL OAK YARD,,,"land lying to the north of Market Yard Mews, London (SE1 3TJ)",10009800607,"CEDAR COURT, 1 ROYAL OAK YARD, LONDON, SE1 3GA",CEDAR COURT 1 ROYAL OAK YARD
SE5 0AQ,10091664204,8,CROWN STREET,,,"Land on the East side of Crown Street, London",10091664204,,
SE1 3DB,10009800606,ANTONINE HEIGHTS,CITY WALK,,,"Land on the north side of Long Lane, London",10009800606,"ANTONINE HEIGHTS, CITY WALK, LONDON, SE1 3DB",ANTONINE HEIGHTS CITY WALK
SE1 3GD,10009800249,"THE GLASS HOUSE, 3",ROYAL OAK YARD,,,"The Glass House, 156-170 Bermondsey Street, London",10009800249,"THE GLASS HOUSE, 3 ROYAL OAK YARD, LONDON, SE1 3GD",THE GLASS HOUSE 3 ROYAL OAK YARD
SE1 3GA,10009800248,"LARCH COURT, 2",ROYAL OAK YARD,,,"land lying to the north of Market Yard Mews, London (SE1 3TJ)",10009800248,"LARCH COURT, 2 ROYAL OAK YARD, LONDON, SE1 3GA",LARCH COURT 2 ROYAL OAK YARD
SE16 4RN,10009800237,"AXIS COURT, 15",CHAMBERS STREET,,,"34 to 40 (Even) Bermondsey Wall West and land and buildings on the north east and south west sides of Chambers Street, London",10009800237,"AXIS COURT, 15 CHAMBERS STREET, LONDON, SE16 4RN",AXIS COURT 15 CHAMBERS STREET
SE5 0SG,10009800204,1C,BETHWIN ROAD,,,,10009800204,"1C, BETHWIN ROAD, LONDON, SE5 0SG",1C BETHWIN ROAD
SE5 0EE,10009800182,1B,BETHWIN ROAD,,,,10009800182,"1B, BETHWIN ROAD, LONDON, SE5 0EE",1B BETHWIN ROAD
SE16 4UQ,10009800099,"AXIS COURT, 2",EAST LANE,,,"34 to 40 (Even) Bermondsey Wall West and land and buildings on the north east and south west sides of Chambers Street, London",10009800099,"AXIS COURT, 2 EAST LANE, LONDON, SE16 4UQ",AXIS COURT 2 EAST LANE
SE1 8QS,10009800049,"POLYCHROME COURT, 241",WATERLOO ROAD,,,"59A, 92, and 96 Webber Street, 33 to 38 Rushworth Street, Mawdley House, Dauney House, Algar House, Delarch House, Overy House, and The Teacher Training Centre, Webber Row, and Land and Buildings on the South side of Pocock Street",10009800049,"POLYCHROME COURT, 241 WATERLOO ROAD, LONDON, SE1 8QS",POLYCHROME COURT 241 WATERLOO ROAD
SE1 8XH,10009800048,"POLYCHROME COURT, 261",WATERLOO ROAD,,,"59A, 92, and 96 Webber Street, 33 to 38 Rushworth Street, Mawdley House, Dauney House, Algar House, Delarch House, Overy House, and The Teacher Training Centre, Webber Row, and Land and Buildings on the South side of Pocock Street",10009800048,"POLYCHROME COURT, 261 WATERLOO ROAD, LONDON, SE1 8XH",POLYCHROME COURT 261 WATERLOO ROAD
SE1 1LB,10009799654,"ALPHA HOUSE, 100",BOROUGH HIGH STREET,,,,10009799654,"ALPHA HOUSE, 100 BOROUGH HIGH STREET, LONDON, SE1 1LB",ALPHA HOUSE 100 BOROUGH HIGH STREET
SE1 3HP,10009799601,22,LEATHERMARKET STREET,,,,10009799601,"22 LEATHERMARKET STREET, LONDON, SE1 3HP",22 LEATHERMARKET STREET
SE1 9BN,10009799600,"TENNIS COURT, 7",WINCHESTER SQUARE,,,"Land on the east side of Winchester Square, London, (SE1 9AG)",10009799600,"TENNIS COURT, 7 WINCHESTER SQUARE, LONDON, SE1 9BN",TENNIS COURT 7 WINCHESTER SQUARE
SE5 0JF,10009799230,"READER HOUSE, 7",BADSWORTH ROAD,LONDON,SE5 0JF,"1 to 7 Badsworth Road and 18, 19 and 20 Medlar Street, London (SE5 0JF)",10009799230,"READER HOUSE, 18 MEDLAR STREET, LONDON, SE5 0JF",READER HOUSE 18 MEDLAR STREET
SE1 1BL,10009798948,"BRIDGEGATE HOUSE, 116-118",BOROUGH HIGH STREET,,,,10009798948,"BRIDGEGATE HOUSE, 116-118, BOROUGH HIGH STREET, LONDON, SE1 1BL",BRIDGEGATE HOUSE 116-118 BOROUGH HIGH STREET
SE15 5EF,10009798927,81,HANOVER PARK,,,"Land on the east side of Mckerrell Road, London",10009798927,"81 HANOVER PARK, LONDON, SE15 5EF",81 HANOVER PARK
SE1 9DW,10009798565,VICTOR WHARF,CLINK STREET,,,"Borough Market, 6,8,18 and 20 Southwark Street, Land on the West side of Stoney Street, 1-3 (inclusive), 5 and 10-13 (inclusive) Stoney Street, 2-8 (even) Park Street, 1-5 (inclusive) Bedale Street, Winchester Wharf, Clink Street, The Stables, 14 Winchester Walk and 1 Cathedral Street, Southwark, London",10009798565,"VICTOR WHARF, CLINK STREET, LONDON, SE1 9DW",VICTOR WHARF CLINK STREET
SE1 3LJ,10009798550,"MALTINGS PLACE, 169",TOWER BRIDGE ROAD,LONDON,SE1 3NA,"Maltings Place, Tower Bridge Road, London (SE1 3JB)",10009798550,"MALTINGS PLACE, 169 TOWER BRIDGE ROAD, LONDON, SE1 3LJ",MALTINGS PLACE 169 TOWER BRIDGE ROAD
,10009798548,"EAGLE YARD ARCH, 147",WALWORTH ROAD,,,"137-149 (odd) Walworth Road, 1-228 Kingshill and 1-110 Swanbourne, Heygate Street, London",10009798548,,
SE1 4PR,10009797908,229,LONG LANE,,,"229 Long Lane, London (SE1 4PR)",10009797908,"229 LONG LANE, LONDON, SE1 4PR",229 LONG LANE
SE1 8RH,10009794943,256,WATERLOO ROAD,,,"256-264 Waterloo Road, London (SE1 8RF)",10009794943,"256 WATERLOO ROAD, LONDON, SE1 8RH",256 WATERLOO ROAD
SE1 8ND,10009794749,"BASTILLE COURT, 2",PARIS GARDEN,,,"1 to 3 Paris Garden and land adjoining 4 to 5 Paris Garden, London",10009794749,"BASTILLE COURT, 2 PARIS GARDEN, LONDON, SE1 8ND",BASTILLE COURT 2 PARIS GARDEN
SE17 3BW,10009794735,NEWINGTON ESTATE,CANTERBURY PLACE,,,"Land on the east side of Crampton Street, London",10009794735,"NEWINGTON ESTATE, CANTERBURY PLACE, LONDON, SE17 3BW",NEWINGTON ESTATE CANTERBURY PLACE
SE16 4HW,10009794678,"BOMBAY COURT, 59",ST MARYCHURCH STREET,,,"101-105 Rotherhithe Street, Bombay Wharf, Ceylon Wharf and East India Wharf, St Marychurch Street, London",10009794678,"BOMBAY COURT, 59 ST MARYCHURCH STREET, LONDON, SE16 4HW",BOMBAY COURT 59 ST MARYCHURCH STREET
SE1 4LE,10009794638,"FARADAY HOUSE, 23",COLE STREET,,,"Land on the north east side of Cole Street, London (SE1 4YH)",10009794638,"FARADAY HOUSE, 23 COLE STREET, LONDON, SE1 4LE",FARADAY HOUSE 23 COLE STREET
SE1 4LB,10009794636,"LONGSTONE COURT, 22",GREAT DOVER STREET,,,"Land on the north east side of Cole Street, London (SE1 4YH)",10009794636,"LONGSTONE COURT, 22 GREAT DOVER STREET, LONDON, SE1 4LB",LONGSTONE COURT 22 GREAT DOVER STREET
SE1 9PP,10009794635,"SEA CONTAINERS HOUSE, 18",UPPER GROUND,,,,10009794635,"SEA CONTAINERS HOUSE, 18 UPPER GROUND, LONDON, SE1 9PP",SEA CONTAINERS HOUSE 18 UPPER GROUND
SE1 3QJ,10009794630,16,MELIOR STREET,,,"48 and 50 Weston Street, London (SE1 3QJ)",10009794630,"16 MELIOR STREET, LONDON, SE1 3QJ",16 MELIOR STREET
SE1 2PA,10009794559,CAYENNE COURT,CURLEW STREET,,,"Cayenne Court, Lafone Street, London",10009794559,"CAYENNE COURT, CURLEW STREET, LONDON, SE1 2PA",CAYENNE COURT CURLEW STREET
SE1 4PN,10009789042,"CALICO HOUSE, 199",LONG LANE,,,"199 Long Lane, London (SE1 4PN)",10009789042,"CALICO HOUSE, 199 LONG LANE, LONDON, SE1 4PN",CALICO HOUSE 199 LONG LANE
SE1 2QG,10009789011,COTTONS CENTRE,COTTONS LANE,,,"1 London Bridge, 29 to 67 (Odd) Tooley Street, Cottons Wharf, Hay's Wharf and land and buildings on the North East side of Tooley Street",10009789011,"COTTONS CENTRE, COTTONS LANE, LONDON, SE1 2QG",COTTONS CENTRE COTTONS LANE
SE1 1LB,10009788700,"BRIDGEGATE HOUSE, 124-126",BOROUGH HIGH STREET,,,,10009788700,"BRIDGEGATE HOUSE, 124-126, BOROUGH HIGH STREET, LONDON, SE1 1LB",BRIDGEGATE HOUSE 124-126 BOROUGH HIGH STREET
SE1 2LX,10009788365,55A,LAFONE STREET,,,"Land and buildings on the south east side of Horselydown Lane, London",10009788365,"55A, LAFONE STREET, LONDON, SE1 2LX",55A LAFONE STREET
SE1 0AT,10009788317,1,PLAYHOUSE COURT,LONDON,SE1 0AT,"64 Southwark Bridge Road, London (SE1 0AS)",10009788317,"1 PLAYHOUSE COURT, LONDON, SE1 0AT",1 PLAYHOUSE COURT
SE1 0HS,10000818964,16-48,GREAT GUILDFORD STREET,,,"55 Ewer Street and land and buildings on the West Side of Great Guildford Street, London",10000818964,"16-48, GREAT GUILDFORD STREET, LONDON, SE1 0HS",16-48 GREAT GUILDFORD STREET
SE1 8NL,10000818834,209-215,BLACKFRIARS ROAD,,,"209, 215 Blackfriars Road",10000818834,"209-215, BLACKFRIARS ROAD, LONDON, SE1 8NL",209-215 BLACKFRIARS ROAD
SE1 4TQ,10000818043,27,GREEN WALK,,,land and buildings on the west side of Rothsay Street and the north side of Alice Street,10000818043,"27 GREEN WALK, LONDON, SE1 4TQ",27 GREEN WALK
SE1 2AS,10000817861,"TEA TRADE WHARF, 26",SHAD THAMES,,,"Tea Trade Wharf, 26 Shad Thames, London (SE1 2AS)",10000817861,"TEA TRADE WHARF, 26 SHAD THAMES, LONDON, SE1 2AS",TEA TRADE WHARF 26 SHAD THAMES
SE15 6AB,10000817640,"SOUTH CITY COURT, 52",PECKHAM GROVE,,,land on the west side of Peckham Grove and the north side of Southampton Way,10000817640,"SOUTH CITY COURT, 52 PECKHAM GROVE, LONDON, SE15 6AB",SOUTH CITY COURT 52 PECKHAM GROVE
SE1 4PS,10000817497,"GODFREE COURT, 35",LONG LANE,,,"Godfree Court, 35 Long Lane, London (SE1 4PS)",10000817497,"GODFREE COURT, 35 LONG LANE, LONDON, SE1 4PS",GODFREE COURT 35 LONG LANE
SE16 4RW,10000817096,"TEMPUS WHARF, 29",BERMONDSEY WALL WEST,,,"Tempus Wharf, 29-33 Bermondsey Wall West, London",10000817096,"TEMPUS WHARF, 29 BERMONDSEY WALL WEST, LONDON, SE16 4RW",TEMPUS WHARF 29 BERMONDSEY WALL WEST
SE5 0DJ,10000817042,"SILVERTHORNE LOFTS, 400",ALBANY ROAD,,,"Albany Annex, Albany Road, London (SE5 0BN)",10000817042,"SILVERTHORNE LOFTS, 400 ALBANY ROAD, LONDON, SE5 0DJ",SILVERTHORNE LOFTS 400 ALBANY ROAD
SE15 4ST,10000816787,REAR OF 133,RYE LANE,,,,10000816787,"REAR OF 133, RYE LANE, LONDON, SE15 4ST",REAR OF 133 RYE LANE
SE1 2TU,10000816784,"ST LUKES COURT, 124-126",TOOLEY STREET,,,,10000816784,"ST LUKES COURT, 124-126, TOOLEY STREET, LONDON, SE1 2TU",ST LUKES COURT 124-126 TOOLEY STREET
SE1 9PQ,10000816735,"ENTERPRISE HOUSE, 59-65",UPPER GROUND,,,"2 Hatfields and land and buildings on the east side of Broadwall, London (SE1 9PG)",10000816735,"ENTERPRISE HOUSE, 59-65, UPPER GROUND, LONDON, SE1 9PQ",ENTERPRISE HOUSE 59-65 UPPER GROUND
SE1 9EP,10000816700,23A,GREAT GUILDFORD STREET,,,"19-23a Great Guildford Street, London (SE1 9EZ)",10000816700,"23A, GREAT GUILDFORD STREET, LONDON, SE1 9EP",23A GREAT GUILDFORD STREET
SE1 2ES,10000816698,22,SHAND STREET,,,"22-28 Shand Street, London (SE1 2ES)",10000816698,"22 SHAND STREET, LONDON, SE1 2ES",22 SHAND STREET
SE5 7LE,10000816675,"MAGISTRATES COURT, 15",DEYNSFORD ROAD,,,"Magistrates Court, Deynsford Road, London",10000816675,"MAGISTRATES COURT, 15 DEYNSFORD ROAD, LONDON, SE5 7LE",MAGISTRATES COURT 15 DEYNSFORD ROAD
SE1 2NQ,10000816660,"CLOVE BUILDING, 4",MAGUIRE STREET,,,"Clove Building, 4 Maguire Street, London (SE1 2NQ)",10000816660,"CLOVE BUILDING, 4 MAGUIRE STREET, LONDON, SE1 2NQ",CLOVE BUILDING 4 MAGUIRE STREET
SE1 2NE,10000816658,"COOPERAGE COURT, 6",GAINSFORD STREET,,,"Land and buildings on the south east side of Horselydown Lane, London",10000816658,"COOPERAGE COURT, 6 GAINSFORD STREET, LONDON, SE1 2NE",COOPERAGE COURT 6 GAINSFORD STREET
SE1 4HH,10000816638,"GUINNESS SQUARE, 1-50",PAGES WALK,,,"1 to 50 Guinness Square, Pages Walk, Bermondsey (SE1 4HH) and 51 to 115 Guinness Square, Pages Walk, Bermondsey (SE1 4HP)",10000816638,"GUINNESS SQUARE, 1-50, PAGES WALK, LONDON, SE1 4HH",GUINNESS SQUARE 1-50 PAGES WALK
SE1 6SL,10000816620,WOLLASTON CLOSE,HAMPTON STREET,,,20 to 26 (even numbers) Hampton Street,10000816620,"WOLLASTON CLOSE, HAMPTON STREET, LONDON, SE1 6SL",WOLLASTON CLOSE HAMPTON STREET
SE8 5AU,10000816618,WILLIAM EVANS HOUSE HADDONFIELD ESTATE,BUSH ROAD,,,"Albert Starr House, John Brent House and William Evans House, Bush Road",10000816618,"WILLIAM EVANS HOUSE HADDONFIELD ESTATE, BUSH ROAD, LONDON, SE8 5AU",WILLIAM EVANS HOUSE HADDONFIELD ESTATE BUSH ROAD
SE5 8HJ,10000816609,TORRENS COURT DENMARK HILL ESTATE,DENMARK HILL,,,"part of the Denmark Hill Estate, London",10000816609,"TORRENS COURT DENMARK HILL ESTATE, DENMARK HILL, LONDON, SE5 8HJ",TORRENS COURT DENMARK HILL ESTATE DENMARK HILL
SE1 3ER,10000816606,THE LEATHERMARKET,WESTON STREET,,,"Lafone House, 11 and 13 Leathermarket Street, 15 and 17 Leathermarket Street, 1 to 5, 7, 8, 8a and 13 to 16 Leather Market and 26 Morocco Street, London",10000816606,"THE LEATHERMARKET, WESTON STREET, LONDON, SE1 3ER",THE LEATHERMARKET WESTON STREET
SE1 3EA,10000816601,ST VINCENT HOUSE ST SAVIOURS ESTATE,FENDALL STREET,,,St Saviour's Estate,10000816601,"ST VINCENT HOUSE ST SAVIOURS ESTATE, FENDALL STREET, LONDON, SE1 3EA",ST VINCENT HOUSE ST SAVIOURS ESTATE FENDALL STREET
SE15 1BL,10000816589,SIDMOUTH HOUSE LINDLEY ESTATE,COMMERCIAL WAY,,,"The Lindley Housing Estate, Commercial Way, London",10000816589,"SIDMOUTH HOUSE LINDLEY ESTATE, COMMERCIAL WAY, LONDON, SE15 1BL",SIDMOUTH HOUSE LINDLEY ESTATE COMMERCIAL WAY
SE5 8HQ,10000816587,SHAFTESBURY COURT DENMARK HILL ESTATE,DENMARK HILL,,,"part of the Denmark Hill Estate, London",10000816587,"SHAFTESBURY COURT DENMARK HILL ESTATE, DENMARK HILL, LONDON, SE5 8HQ",SHAFTESBURY COURT DENMARK HILL ESTATE DENMARK HILL
SE1 6AZ,10000816563,NEWINGTON COURT,NEWINGTON CAUSEWAY,,,Newington Sessions House,10000816563,"NEWINGTON COURT, NEWINGTON CAUSEWAY, LONDON, SE1 6AZ",NEWINGTON COURT NEWINGTON CAUSEWAY
SE16 7TH,10000816548,KING FREDERICK NINTH TOWER,FINLAND STREET,,,"Royal Court, Queen of Denmark Court, and Prince's Court, South Sea Street, London",10000816548,"KING FREDERICK NINTH TOWER, FINLAND STREET, LONDON, SE16 7TH",KING FREDERICK NINTH TOWER FINLAND STREET
SE16 5SH,10000816546,KENSINGTON COURT,ROTHERHITHE STREET,,,"King and Queen Wharf, Rotherhithe Street, London (SE16 5SH)",10000816546,"KENSINGTON COURT, ROTHERHITHE STREET, LONDON, SE16 5SH",KENSINGTON COURT ROTHERHITHE STREET
SE1 2QN,10000816536,HAYS LANE HOUSE,TOOLEY STREET,,,"1 London Bridge, 29 to 67 (Odd) Tooley Street, Cottons Wharf, Hay's Wharf and land and buildings on the North East side of Tooley Street",10000816536,"HAYS LANE HOUSE, TOOLEY STREET, LONDON, SE1 2QN",HAYS LANE HOUSE TOOLEY STREET
SE16 5SU,10000816534,HAMPTON COURT,ROTHERHITHE STREET,,,"King and Queen Wharf, Rotherhithe Street, London (SE16 5SH)",10000816534,"HAMPTON COURT, ROTHERHITHE STREET, LONDON, SE16 5SU",HAMPTON COURT ROTHERHITHE STREET
SE1 3SS,10000816533,GUYS HOSPITAL MEDICAL SCHOOL,GREAT MAZE POND,,,"land and buildings on the west side of Great Maze Pond, Guy's Hospital",10000816533,"GUYS HOSPITAL MEDICAL SCHOOL, GREAT MAZE POND, LONDON, SE1 3SS",GUYS HOSPITAL MEDICAL SCHOOL GREAT MAZE POND
SE1 3SS,10000816532,GUYS HOSPITAL COURTYARD,GREAT MAZE POND,,,Part of Guy's Hospital,10000816532,"GUYS HOSPITAL COURTYARD, GREAT MAZE POND, LONDON, SE1 3SS",GUYS HOSPITAL COURTYARD GREAT MAZE POND
SE17 1DT,10000816528,GRAY HOUSE BROWNING ESTATE,KING AND QUEEN STREET,,,"Curtis House, Gower House and Paxton House, Morecambe Street, Ellis House, Marnock House and Harrison House, Brandon Street, Nicholson House and Newbolt House, East Street, Barrett House and The Browning Playground, Browning Street, and Coleridge House, Cowper House, Gray House, Shelley House, Southey House and Tennyson House, King and Queen Street, London",10000816528,"GRAY HOUSE BROWNING ESTATE, KING AND QUEEN STREET, LONDON, SE17 1DT",GRAY HOUSE BROWNING ESTATE KING AND QUEEN STREET
SE5 7HF,10000816518,DIBDEN,SOUTHAMPTON WAY,,,"Southampton Housing Estate, London",10000816518,"DIBDEN, SOUTHAMPTON WAY, LONDON, SE5 7HF",DIBDEN SOUTHAMPTON WAY
SE5 8HH,10000816517,CROSS COURT DENMARK HILL ESTATE,DENMARK HILL,,,"part of the Denmark Hill Estate, London",10000816517,"CROSS COURT DENMARK HILL ESTATE, DENMARK HILL, LONDON, SE5 8HH",CROSS COURT DENMARK HILL ESTATE DENMARK HILL
SE16 7BE,10000816506,COLUMBIA POINT CANADA ESTATE,MOODKEE STREET,,,"Neptune Works, Neptune Street",10000816506,"COLUMBIA POINT CANADA ESTATE, MOODKEE STREET, LONDON, SE16 7BE",COLUMBIA POINT CANADA ESTATE MOODKEE STREET
SE16 5SH,10000816487,BALMORAL COURT,ROTHERHITHE STREET,,,"King and Queen Wharf, Rotherhithe Street, London (SE16 5SH)",10000816487,"BALMORAL COURT, ROTHERHITHE STREET, LONDON, SE16 5SH",BALMORAL COURT ROTHERHITHE STREET
SE1 5HT,10000816485,ASTLEY ESTATE,ROWCROSS STREET,,,"Land on the south east side of Rowcross Street, London",10000816485,"ASTLEY ESTATE, ROWCROSS STREET, LONDON, SE1 5HT",ASTLEY ESTATE ROWCROSS STREET
SE8 5AS,10000816475,ALBERT STARR HOUSE HADDONFIELD ESTATE,BUSH ROAD,,,"Albert Starr House, John Brent House and William Evans House, Bush Road",10000816475,"ALBERT STARR HOUSE HADDONFIELD ESTATE, BUSH ROAD, LONDON, SE8 5AS",ALBERT STARR HOUSE HADDONFIELD ESTATE BUSH ROAD
SE1 0FA,10000813610,103,UNION STREET,,,"land at 101 Union Street, (SE1 0LA)",10000813610,"103 UNION STREET, LONDON, SE1 0FA",103 UNION STREET
SE1 1UN,10000813173,38-40,SOUTHWARK STREET,,,,10000813173,"38-40, SOUTHWARK STREET, LONDON, SE1 1UN",38-40 SOUTHWARK STREET
,10000811047,SHOPPING CENTRE,ELEPHANT AND CASTLE,,,,10000811047,,
,10000810904,HANNIBAL HOUSE,ELEPHANT AND CASTLE,,,for all or any of the purposes of the London Passenger Transport Act 1935 and of the Acts incorporated therewith or some or one of them of using the subsoil or undersurface of the said land and of constructing (but by underground workings only) and maintaining in or through such subsoil or undersurface tunnels or works authorised by the said Act of 1935 and the space occupied by such tunnels and works and the subsoil excavated in the construction thereof.  The land affected by such easement or right is part of 25 Walworth Road,10000810904,,
SE17 2LJ,200003755291,SOUTHBOROUGH HOUSE KINGLAKE ESTATE,KINGLAKE STREET,,,"Leysdown House, Flinton Street, Ifield House, Madron Street, Hadlow House, Barham House, Bethersden House, Southborough House, Tenterden House, Faversham House, Keston House, Amery House, and Swanley House, Kinglake Street, 1 to 43 (inclusive) Kinglake Street, Deal House, Littlebourne House, Groombridge House, Cuxton House, Benenden House, Mina Road, 2 to 12 (inclusive) Mina Road, 1 to 17 (inclusive) Ivy Church Lane",200003755291,,
SE17 3AY,200003501143,"SEARSON HOUSE NEWINGTON ESTATE, 32",WESLEY CLOSE,,,"land to the South East of Newington Butts, Elephant and Castle, London",200003501143,,
SE5 9QW,200003501054,"MIRLEES COURT, 50",COLDHARBOUR LANE,,,"1 to 12 (inclusive) and 14 to 53 (inclusive) Mirlees Court, Coldharbour Lane, London (SE5 9QW)",200003501054,,
SE16 5RQ,200003501021,WOOLCOOMBES COURT,PRINCES RIVERSIDE ROAD,,,"Bellamy's Wharf, London (SE16 5RF)",200003501021,,
SE19 1PJ,200003500905,FORBES COURT,WOODLAND ROAD,,,"Land At, Woodland Road, London",200003500905,,
SE5 7TW,200003500826,55,WELLS WAY,,,"land and buildings on the East side of Wells Way, Camberwell",200003500826,,
SE1 8QU,200003500813,DE LARCH BUILDINGS,WEBBER ROW,,,"59A, 92, and 96 Webber Street, 33 to 38 Rushworth Street, Mawdley House, Dauney House, Algar House, Delarch House, Overy House, and The Teacher Training Centre, Webber Row, and Land and Buildings on the South side of Pocock Street",200003500813,,
SE1 8RH,200003500805,252-260,WATERLOO ROAD,,,"246-254 (even), Waterloo Road, London",200003500805,,
SE1 8RQ,200003500802,THE COLONNADE,WATERLOO ROAD,,,"266 Waterloo Road, London (SE1 8RQ)",200003500802,,
SE17 2RP,200003500707,LITTLEBOURNE HOUSE KINGLAKE ESTATE,UPNOR WAY,,,"Leysdown House, Flinton Street, Ifield House, Madron Street, Hadlow House, Barham House, Bethersden House, Southborough House, Tenterden House, Faversham House, Keston House, Amery House, and Swanley House, Kinglake Street, 1 to 43 (inclusive) Kinglake Street, Deal House, Littlebourne House, Groombridge House, Cuxton House, Benenden House, Mina Road, 2 to 12 (inclusive) Mina Road, 1 to 17 (inclusive) Ivy Church Lane",200003500707,,
SE1 3FU,10091667633,"ARC HOUSE, 82",TANNER STREET,,,"The Arc, 82-84 Tanner Street, London (SE1 3PJ)",10091667633,,
SE1 0LR,10091667227,"LONDON COLLEGE OF CONTEMPORY MUSIC, 241",UNION STREET,LONDON,SE1 0LR,,10091667227,,
SE17 1BS,10091666781,1,STEAD STREET,,,"Land on the north and south sides of Stead Street, London",10091666781,,
SE17 2RP,200003500706,GROOMBRIDGE HOUSE KINGLAKE ESTATE,UPNOR WAY,,,"Leysdown House, Flinton Street, Ifield House, Madron Street, Hadlow House, Barham House, Bethersden House, Southborough House, Tenterden House, Faversham House, Keston House, Amery House, and Swanley House, Kinglake Street, 1 to 43 (inclusive) Kinglake Street, Deal House, Littlebourne House, Groombridge House, Cuxton House, Benenden House, Mina Road, 2 to 12 (inclusive) Mina Road, 1 to 17 (inclusive) Ivy Church Lane",200003500706,,
SE1 8QP,200003492111,20200401,BARONS PLACE,,,"St George's House, 195 to 203 (odd) Waterloo Road, and 1 to 4 Baron's Place, London",200003492111,,
SE16 2NQ,200003500494,"RAVEN HOUSE OSPREY ESTATE, 1",TAWNY WAY,,,"Osprey Estate, Lower Road, Rotherhithe",200003500494,,
SE16 7LH,200003500403,QUEBEC CURVE BAR,SURREY QUAYS ROAD,,,"Surrey Quays Leisure Park, Redriff Road, London",200003500403,,
SE1 9JY,200003500396,SUMNER BUILDINGS,SUMNER STREET,,,"Sumner Buildings, Sumner Street, London (SE1 9JY)",200003500396,,
SE1 2YP,200003500148,"ST SAVIOURS, 8",SHAD THAMES,,,"4, 6 and 8 and land on the north west side of Shad Thames",200003500148,,
SE1 2NJ,200003500138,"COMPASS COURT, 39",SHAD THAMES,,,"Land and buildings on the south east side of Horselydown Lane, London",200003500138,,
SE1 1QG,200003500114,LEY HOUSE,SCOVELL ROAD,,,"1-10 Ley House, Scovell Road, London",200003500114,,
SE15 4TP,200003500087,213,RYE LANE,,,"213 And, 213b Rye Lane, Peckham, London (SE15 4TP)",200003500087,,
SE16 2DL,200003499920,BRADLEY HOUSE,RAYMOUTH ROAD,,,"Land on the north side of Raymouth Road, London",200003499920,,
SE17 2PT,200003499911,ST PETERS HOUSE ELIZABETH ESTATE,QUEENS ROW,,,"St Peter's House and Lady Margaret House, Queens Row, St Marks House, St Stephens House and St Matthew's House, Phelp Street, St Johns House, Lytham Street, 6, 8, 11, 12, 13, 15, 17, 18, 19, 21, 23, 28, 29, 30, 35, 37, 39, 45, and 53 Lytham Street, 1, 6, 7, 11, 16, 17, 18, 20, 28, 29, 31, 33, 35, and 41 Phelp Street, 2, 4, 5, 9, 18 and 20 Sondes Street and 37, 43, 45, 51, 53, 59 and 61 Westmoreland Road, London",200003499911,,
SE5 8GB,200003499754,36-38,PECKHAM ROAD,,,"part of 36 and 38 Peckham Road, (SE5 8QR)",200003499754,,
SE5 8UP,200003499747,LONGLEIGH HOUSE GLEBE ESTATE,PECKHAM ROAD,,,"Land and buildings on the north and south side of Peckham Road, London",200003499747,,
SE15 5JA,200003499703,LAMBROOK HOUSE,PECKHAM HIGH STREET,,,"1 to 7 Portbury Close, 1 to 30 Winford Court and 1 to 46 Yarnfield Square, Clayton Road, 1 to 28 Carnicot House and 1 to 40 Martock Court, Consort Road 1 to 39 Lambrook House, 1 to 76 Witcombe Point and The Red Cow Public House, Peckham High Street and 4 to 64 (even) Consort Road, London",200003499703,,
