uprn,organisation,sao,pao,street,town,postcode,postally_addressable,ward,level,classification,property_status,address_status,official,accuracy,x,y,Swk_GIS_buildingID,TOID,Building_footprint_area_m2,LR_title_no,LR_insert_date,LR_update_date,LR_estate_interest_code,LR_estate_interest,LR_class_of_title_code,LR_clase_of_title,LR_registered_status,LR_ccod_address,LR_ccod_proprietor_name_1,LR_ccod_company_registration_no_1,LR_ccod_proprietorship_category_1,LR_ccod_proprietor_1_address_1
10013525122,,,EDEN HOUSE,WATER GARDENS SQUARE,,,0,Rotherhithe,,Parent Shell Property Shell,APPROVED,APPROVED,1,Visual centre,535683,179566,1977,1E+15,472.350496,TGL199373,"Sep 21, 2009","Sep 21, 2009",EL,Estate in land,AF,Absolute freehold title,Registered,"Site D, Canada Water Retail Park, London",FAIRHOLD ATLAS LIMITED,4735472,Limited Company or Public Limited Company,"Berkeley House, 304 Regents Park Road, London N3 2JX"
10013525082,,,DOVECOTE HOUSE,WATER GARDENS SQUARE,,,0,Rotherhithe,,Parent Shell Property Shell,APPROVED,APPROVED,1,General internal point,535727,179590,2044,1E+15,493.47152,TGL199373,"Sep 21, 2009","Sep 21, 2009",EL,Estate in land,AF,Absolute freehold title,Registered,"Site D, Canada Water Retail Park, London",FAIRHOLD ATLAS LIMITED,4735472,Limited Company or Public Limited Company,"Berkeley House, 304 Regents Park Road, London N3 2JX"
10013525046,,,CHANNEL HOUSE,WATER GARDENS SQUARE,,,0,Rotherhithe,,Parent Shell Property Shell,APPROVED,APPROVED,1,Visual centre,535707,179607,2105,1E+15,490.284195,TGL199373,"Sep 21, 2009","Sep 21, 2009",EL,Estate in land,AF,Absolute freehold title,Registered,"Site D, Canada Water Retail Park, London",FAIRHOLD ATLAS LIMITED,4735472,Limited Company or Public Limited Company,"Berkeley House, 304 Regents Park Road, London N3 2JX"
10013525003,,,PAVILLION HOUSE,WATER GARDENS SQUARE,,,0,Rotherhithe,,Parent Shell Property Shell,APPROVED,APPROVED,1,General internal point,535741,179561,1980,1E+15,382.721512,TGL199373,"Sep 21, 2009","Sep 21, 2009",EL,Estate in land,AF,Absolute freehold title,Registered,"Site D, Canada Water Retail Park, London",FAIRHOLD ATLAS LIMITED,4735472,Limited Company or Public Limited Company,"Berkeley House, 304 Regents Park Road, London N3 2JX"
10013524697,,,"ENTERPRISE HOUSE, 1-2",HATFIELDS,,,0,Borough & Bankside,,Parent Shell Property Shell,APPROVED,APPROVED,0,General internal point,531420,180436,1486,1000005731400,1530.5525,SGL61661,"Dec 09, 2010","Dec 09, 2010",EL,Estate in land,AF,Absolute freehold title,Registered,"2 Hatfields and land and buildings on the east side of Broadwall, London (SE1 9PG)",WORKSPACE 13 LIMITED,05834824,Limited Company or Public Limited Company,"Canterbury Court, 1-3 Brixton Road, London SW9 6DE"
10013524529,,,"SARAWAK COURT, 47",CONSORT ROAD,,,0,Rye Lane,,Parent Shell Property Shell,APPROVED,APPROVED,1,General internal point,534646.46,176279.72,113,1E+15,406.135992,SGL171309,"Mar 04, 2019","Mar 04, 2019",EL,Estate in land,AF,Absolute freehold title,Registered,"51 to 69 (odd) Consort Road and Sarawak Court, 47 Consort Road, London",NOTTING HILL GENESIS,7746,Community Benefit Society (Corporate Body),"Bruce Kenrick House, 2 Killick Street, London N1 9FL"
10013524499,,,11,BELL YARD MEWS,,,0,London Bridge & West Bermondsey,,Parent Shell Property Shell,APPROVED,APPROVED,1,General internal point,533360,179567,982,1000006030712,617.28425,TGL151476,"Sep 06, 2013","Sep 06, 2013",EL,Estate in land,AF,Absolute freehold title,Registered,"Blocks L, M and R, 175 Bermondsey Street, London (SE1 3UW)",11BELLYARDMEWS LIMITED,68191380,Limited Company or Public Limited Company,"11 Bell Yard Mews, London SE1 3TN"
10013524448,,,MARY SEACOLE COURT,DOG KENNEL HILL,,,0,Champion Hill,,Parent Shell Property Shell,APPROVED,APPROVED,1,General internal point,533248,175712,374,1E+15,378.987897,TGL29926,"Jul 23, 2012","Jul 23, 2012",EL,Estate in land,AF,Absolute freehold title,Registered,"Dog Kennel Hill J M & I School, Dog Kennel Hill, London",THE MAYOR AND BURGESSES OF THE LONDON BOROUGH OF SOUTHWARK,,Local Authority,"160 Tooley Street, London SE1 2QH"
10013524336,,,GALLERIA COURT,SUMNER ROAD,,,0,Peckham,,Parent Shell Property Shell,APPROVED,APPROVED,0,General internal point,533853,177679,1313,1E+15,1496.270224,SGL72470,"Sep 02, 2011","Sep 02, 2011",EL,Estate in land,AF,Absolute freehold title,Registered,"1 to 86 Galleria Court, Sumner Road, London (SE15 6PW) and 87 to 153 Galleria Court, Pennack Road, London (SE15 6PY)",PROXIMA GR PROPERTIES LIMITED,3829939,Limited Company or Public Limited Company,"Berkeley House, 304 Regents Park Road, London N3 2JX"
10013524331,,,"ARTESIAN HOUSE, 137",GRANGE ROAD,,,0,South Bermondsey,,Parent Shell Property Shell,APPROVED,APPROVED,1,General internal point,533732,178991,1081,1E+15,1715.00884,TGL246601,"Mar 02, 2010","Mar 02, 2010",EL,Estate in land,AF,Absolute freehold title,Registered,"Artesian House, Grange Road, London (SE1 3GF)",HYDE HOUSING ASSOCIATION LIMITED,IP18195R,Industrial and Provident Society (Company),"30 Park Street, London SE1 9EQ"
10013524318,,,"ARTESIAN HOUSE, 136",GRANGE ROAD,,,0,South Bermondsey,,Parent Shell Property Shell,APPROVED,APPROVED,1,General internal point,533747,178983,1081,1E+15,1715.00884,TGL246601,"Mar 02, 2010","Mar 02, 2010",EL,Estate in land,AF,Absolute freehold title,Registered,"Artesian House, Grange Road, London (SE1 3GF)",HYDE HOUSING ASSOCIATION LIMITED,IP18195R,Industrial and Provident Society (Company),"30 Park Street, London SE1 9EQ"
10013524220,,,ST AUGUSTINES COURT,LYNTON ROAD,,,0,South Bermondsey,,Parent Shell Property Shell,APPROVED,APPROVED,1,General internal point,534542,178487,2529,1000006171093,1007.436598,TGL218401,"Dec 13, 2010","Dec 13, 2010",EL,Estate in land,AF,Absolute freehold title,Registered,"St Augustines Church, Lynton Road, London, (SE1 5DP)",SOUTH LONDON CHURCH FUND AND SOUTHWARK DIOCESAN BOARD OF FINANCE,,Corporate Body,"Trinity House, 4 Chapel Court, Borough High Street, London SE1 1HW"
10013524037,,,39-45,BERMONDSEY STREET,,,0,London Bridge & West Bermondsey,,Parent Shell Property Shell,APPROVED,APPROVED,0,General internal point,533205,179880,1077,1000006031105,305.54624,342247,"Sep 17, 2003","Sep 17, 2003",EL,Estate in land,AF,Absolute freehold title,Registered,"39 and 41 Bermondsey Street, London (SE1 3XF)",WINE & SPIRIT EDUCATION TRUST,,Corporate Body,"Five Kings House, 1 Queen Street Place, London, EC4R 1QS"
10009807854,,,136,QUEENS ROAD,,,0,Nunhead & Queen's Road,,Parent Shell Property Shell,PROVISIONAL,PROVISIONAL,1,General internal point,535011,176686,168,1E+15,735.951912,TGL248716,"Aug 24, 2011","Aug 24, 2011",EL,Estate in land,AF,Absolute freehold title,Registered,"land on the North and West side of 2 Lugard Road, London",THE MAYOR AND BURGESSES OF THE LONDON BOROUGH OF SOUTHWARK,,Local Authority,"160 Tooley Street, London SE1 2QH"
10009807821,,,BATWA HOUSE,CREDON ROAD,,,0,Old Kent Road,,Parent Shell Property Shell,APPROVED,APPROVED,1,General internal point,534942,178083,2482,1E+15,744.082928,LN130486,"Jul 01, 2011","Jul 01, 2011",EL,Estate in land,AF,Absolute freehold title,Registered,"Flats 1 to 45 (inclusive), Batwa House, Credon Road, London",NOTTING HILL GENESIS,7746,Community Benefit Society (Corporate Body),"Bruce Kenrick House, Killick Street, London N1 9FL"
10009807802,,,BATWA HOUSE,VARCOE ROAD,,,0,Old Kent Road,,Parent Shell Property Shell,APPROVED,APPROVED,1,General internal point,534942,178083,2482,1E+15,744.082928,LN130486,"Jul 01, 2011","Jul 01, 2011",EL,Estate in land,AF,Absolute freehold title,Registered,"Flats 1 to 45 (inclusive), Batwa House, Credon Road, London",NOTTING HILL GENESIS,7746,Community Benefit Society (Corporate Body),"Bruce Kenrick House, Killick Street, London N1 9FL"
10009807340,,,61,TANNER STREET,,,0,London Bridge & West Bermondsey,,Parent Shell Property Shell,APPROVED,APPROVED,0,General internal point,533561,179636,1252,1000006030136,447.32751,223985,"Mar 02, 2010","Mar 02, 2010",EL,Estate in land,AF,Absolute freehold title,Registered,"59 to 65 (odd) Tanner Street, London",FLAMBAYOR LIMITED,06393207,Limited Company or Public Limited Company,"Berkeley House, 304 Regents Park Road, London N3 2JX"
10009807339,,,56,LANT STREET,,,0,Borough & Bankside,,Parent Shell Property Shell,APPROVED,APPROVED,0,General internal point,532275,179723,549,1E+15,868.147176,TGL214424,"Jan 19, 2012","Jan 19, 2012",EL,Estate in land,AF,Absolute freehold title,Registered,,,,,
10009807338,,,56A,LANT STREET,,,0,Borough & Bankside,,Parent Shell Property Shell,APPROVED,APPROVED,0,General internal point,532275,179723,549,1E+15,868.147176,TGL214424,"Jan 19, 2012","Jan 19, 2012",EL,Estate in land,AF,Absolute freehold title,Registered,,,,,
10009807337,,,54,LANT STREET,,,0,Borough & Bankside,,Parent Shell Property Shell,APPROVED,APPROVED,0,General internal point,532275,179723,549,1E+15,868.147176,TGL214424,"Jan 19, 2012","Jan 19, 2012",EL,Estate in land,AF,Absolute freehold title,Registered,,,,,
10009807335,,,59B,GREAT SUFFOLK STREET,,,0,Borough & Bankside,,Parent Shell Property Shell,APPROVED,APPROVED,1,General internal point,531896,179880,765,1E+15,525.13296,SGL151790,"Sep 27, 2007","Feb 24, 2011",EL,Estate in land,AF,Absolute freehold title,Registered,"57 and, 59 Great Suffolk Street, London (SE1 0BB)",SKYMODE PROPERTIES LIMITED,6237375,Limited Company or Public Limited Company,"8 Gleneagles Court, Brighton Road, Crawley RH10 6AD"
10009807334,,,59,GREAT SUFFOLK STREET,,,0,Borough & Bankside,,Parent Shell Property Shell,APPROVED,APPROVED,1,General internal point,531896,179880,765,1E+15,525.13296,SGL151790,"Sep 27, 2007","Feb 24, 2011",EL,Estate in land,AF,Absolute freehold title,Registered,"57 and, 59 Great Suffolk Street, London (SE1 0BB)",SKYMODE PROPERTIES LIMITED,6237375,Limited Company or Public Limited Company,"8 Gleneagles Court, Brighton Road, Crawley RH10 6AD"
10009807027,,,SHIVA THE TANNERY,BERMONDSEY STREET,,,0,London Bridge & West Bermondsey,,Parent Shell Property Shell,APPROVED,APPROVED,0,General internal point,533213,179848,1076,1000006031009,106.667504,LN163278,"Sep 17, 2003","Oct 22, 2013",EL,Estate in land,AF,Absolute freehold title,Registered,"Shiva, The Tanneries, Bermondsey Street, London (SE1 3XH)",SHIVA LIMITED,2407326,Limited Company or Public Limited Company,"7 Ennismore Mews, London SW7 1AP"
10009806971,,,55,TANNER STREET,,,0,London Bridge & West Bermondsey,,Parent Shell Property Shell,APPROVED,APPROVED,0,General internal point,533550,179637,1251,1000006030133,255.367244,SGL340312,"Jul 02, 2014","Jul 02, 2014",EL,Estate in land,AF,Absolute freehold title,Registered,"53 and, 55 Tanner Street, London (SE1 3PN)",FAIRHOLD HOLDINGS NO.3 (APPTS) LTD,05754096,Limited Company or Public Limited Company,"21 Palmer Street, London SW1H 0AD"
10009806839,,,15,BELL YARD MEWS,,,0,London Bridge & West Bermondsey,,Parent Shell Property Shell,APPROVED,APPROVED,1,General internal point,533325,179553,980,1000006030710,347.858552,TGL248619,"Dec 03, 2004","Jan 15, 2013",EL,Estate in land,AF,Absolute freehold title,Registered,"15 Bell Yard Mews, London (SE1 3TY)",AM SURVEYING HOLDINGS LIMITED,4832412,Limited Company or Public Limited Company,"6 Woodlands Parade, Woodlands Road, Ditton, Aylesford, Kent ME20 6HE"
10009806810,,,173,TOWER BRIDGE ROAD,,,0,London Bridge & West Bermondsey,,Parent Shell Property Shell,APPROVED,APPROVED,1,Visual centre,533487,179811,989,1E+15,213.720808,TGL222812,"Sep 29, 2003","Sep 29, 2003",EL,Estate in land,AF,Absolute freehold title,Registered,"171 Tower Bridge Road, London (SE1 2AW)",ASSETHOLD LIMITED,02276277,Limited Company or Public Limited Company,"5 North End Road, London NW11 7RJ"
10009806763,,,195,LONG LANE,,,0,London Bridge & West Bermondsey,,Parent Shell Property Shell,APPROVED,APPROVED,1,General internal point,533049,179510,1031,1E+15,855.73887,LN203868,"Dec 15, 2010","Oct 25, 2018",EL,Estate in land,AF,Absolute freehold title,Registered,"193-197 Long Lane, London (SE1 4PN)",PARKBRACE LIMITED,03907638,Limited Company or Public Limited Company,"Berkeley House, 304 Regents Park Road, London N3 2JX"
10009806720,,,MONTPELIER COURT,MONTPELIER ROAD,,,0,Nunhead & Queen's Road,,Parent Shell Property Shell,APPROVED,APPROVED,0,Visual centre,534810,176801,118,1E+15,189.172016,239936,"Aug 17, 2011","Aug 17, 2011",EL,Estate in land,AF,Absolute freehold title,Registered,"99 Queens Road, London (SE15 2EZ)",NEPTUNE PROPERTY DEVELOPMENTS (99 QUEENS ROAD) LIMITED,4647014,Limited Company or Public Limited Company,"14 Holywell Row, London EC2A 4JB"
10009806682,,,6,MORE LONDON PLACE,,,0,London Bridge & West Bermondsey,,Parent Shell Property Shell,APPROVED,APPROVED,0,General internal point,533131,180213,1440,1E+15,2503.482635,TGL143293,"Apr 10, 2012","Sep 01, 2017",EL,Estate in land,AF,Absolute freehold title,Registered,"The More London Estate, Tooley Street, London",MLFH LIMITED,8751231,Limited Company or Public Limited Company,"Shackleton House, 4 Battle Bridge Lane, London SE1 2HX"
10009806681,,,2,MORE LONDON RIVERSIDE,,,0,London Bridge & West Bermondsey,,Parent Shell Property Shell,APPROVED,APPROVED,0,General internal point,533320,180227,1427,1E+15,1462.678376,TGL143293,"Apr 10, 2012","Sep 01, 2017",EL,Estate in land,AF,Absolute freehold title,Registered,"The More London Estate, Tooley Street, London",MLFH LIMITED,8751231,Limited Company or Public Limited Company,"Shackleton House, 4 Battle Bridge Lane, London SE1 2HX"
10009806016,,,EMPIRE SQUARE SOUTH,EMPIRE SQUARE,,,0,Chaucer,,Parent Shell Property Shell,APPROVED,APPROVED,1,General internal point,532673,179647,454,1E+15,87.501456,TGL189059,"Mar 02, 2010","Jan 16, 2017",EL,Estate in land,AF,Absolute freehold title,Registered,"Land on the east side of Tabard Street, London",FAIRHOLD ATHENA LIMITED,5757055,Limited Company or Public Limited Company,"Berkeley House, 304 Regents Park Road, London N3 2JX"
10009805926,,,EMPIRE SQUARE EAST,EMPIRE SQUARE,,,0,Chaucer,,Parent Shell Property Shell,APPROVED,APPROVED,1,General internal point,532632,179718,483,1E+15,1392.837136,TGL189059,"Mar 02, 2010","Jan 16, 2017",EL,Estate in land,AF,Absolute freehold title,Registered,"Land on the east side of Tabard Street, London",FAIRHOLD ATHENA LIMITED,5757055,Limited Company or Public Limited Company,"Berkeley House, 304 Regents Park Road, London N3 2JX"
10009805627,,,9,STEEDMAN STREET,,,0,North Walworth,,Parent Shell Property Shell,APPROVED,APPROVED,1,General internal point,532099,178622,3109,1E+15,1177.753896,TGL227179,"Mar 02, 2010","Apr 29, 2010",EL,Estate in land,AF,Absolute freehold title,Registered,"Land on the south side of Steedman Street, London (SE17 3AF)",AVIVA INVESTORS GROUND RENT GP LIMITED,07584928,Limited Company or Public Limited Company,"Whittington Hall, Whittington Road, Worcester WR5 2ZX"
10009805544,,,"PELICAN HOUSE, 92",PECKHAM ROAD,,,0,Rye Lane,,Parent Shell Property Shell,APPROVED,APPROVED,1,General internal point,533649,176763,109,1E+15,1271.420606,TGL215406,"Mar 02, 2010","Sep 03, 2012",EL,Estate in land,AF,Absolute freehold title,Registered,"88-96 (even) Peckham Road, London (SE15 5LQ)",OPTIVO,7561,Community Benefit Society (Corporate Body),"Grosvenor House, 125 High Street, Croydon CR0 9XP"
10009805411,,,153,TOWER BRIDGE ROAD,,,0,London Bridge & West Bermondsey,,Parent Shell Property Shell,APPROVED,APPROVED,1,Visual centre,533403,179529,987,1E+15,961.499256,SGL312631,"Jan 25, 2011","Jan 25, 2011",EL,Estate in land,AF,Absolute freehold title,Registered,"151 Tower Bridge Road, London (SE1 3LW)",GDL (TOWER BRIDGE ROAD) LIMITED,11117962,Limited Company or Public Limited Company,"3rd Floor, Sterling House, Langston Road, Loughton IG10 3TS"
10009805336,,,151,TOWER BRIDGE ROAD,,,0,London Bridge & West Bermondsey,,Parent Shell Property Shell,APPROVED,APPROVED,1,General internal point,533392,179498,1012,1E+15,912.769464,SGL312631,"Jan 25, 2011","Jan 25, 2011",EL,Estate in land,AF,Absolute freehold title,Registered,"151 Tower Bridge Road, London (SE1 3LW)",GDL (TOWER BRIDGE ROAD) LIMITED,11117962,Limited Company or Public Limited Company,"3rd Floor, Sterling House, Langston Road, Loughton IG10 3TS"
10009805175,,,197,LONG LANE,,,0,London Bridge & West Bermondsey,,Parent Shell Property Shell,APPROVED,APPROVED,1,General internal point,533057,179544,1031,1E+15,855.73887,LN203868,"Dec 15, 2010","Oct 25, 2018",EL,Estate in land,AF,Absolute freehold title,Registered,"193-197 Long Lane, London (SE1 4PN)",PARKBRACE LIMITED,03907638,Limited Company or Public Limited Company,"Berkeley House, 304 Regents Park Road, London N3 2JX"
10009805174,,,193,LONG LANE,,,0,London Bridge & West Bermondsey,,Parent Shell Property Shell,APPROVED,APPROVED,1,General internal point,533057,179544,1031,1E+15,855.73887,LN203868,"Dec 15, 2010","Oct 25, 2018",EL,Estate in land,AF,Absolute freehold title,Registered,"193-197 Long Lane, London (SE1 4PN)",PARKBRACE LIMITED,03907638,Limited Company or Public Limited Company,"Berkeley House, 304 Regents Park Road, London N3 2JX"
10009805099,,,114,SOUTHWARK BRIDGE ROAD,,,0,Borough & Bankside,,Parent Shell Property Shell,PROVISIONAL,PROVISIONAL,1,General internal point,532080,179756,562,1E+15,2123.017968,TGL265791,"Oct 31, 2011","Oct 31, 2011",EL,Estate in land,AF,Absolute freehold title,Registered,"98-118 Southwark Bridge Road, London (SE1 0BQ)",SOUTHWARK BRIDGE FREEHOLD LIMITED,06869499,Limited Company or Public Limited Company,"Crosshills House, 7 Pine Coombe, Croydon CR0 5HS"
10009805097,,,91,GREAT SUFFOLK STREET,,,0,Borough & Bankside,,Parent Shell Property Shell,APPROVED,APPROVED,1,General internal point,532054,179739,562,1E+15,2123.017968,TGL265791,"Oct 31, 2011","Oct 31, 2011",EL,Estate in land,AF,Absolute freehold title,Registered,"98-118 Southwark Bridge Road, London (SE1 0BQ)",SOUTHWARK BRIDGE FREEHOLD LIMITED,06869499,Limited Company or Public Limited Company,"Crosshills House, 7 Pine Coombe, Croydon CR0 5HS"
10009805071,,,45,NELSON SQUARE,,,0,Borough & Bankside,,Parent Shell Property Shell,APPROVED,APPROVED,1,General internal point,531760,179874,824,1000005727751,295.738587,263194,"Nov 20, 2001","Nov 20, 2001",EL,Estate in land,AF,Absolute freehold title,Registered,"47 Nelson Square, London (SE1 0QA)",BLACKFRIARS SETTLEMENT,,Corporate Body,"44-47 Nelson Square, London SE1 0QA"
10009804841,,,LAUREL APARTMENTS,TOWNSEND STREET,,,0,North Walworth,,Parent Shell Property Shell,APPROVED,APPROVED,1,General internal point,533062,178791,2846,1E+15,886.43816,TGL135459,"Jan 13, 2012","Jan 13, 2012",EL,Estate in land,AF,Absolute freehold title,Registered,"Land and buildings including 1-46 Laurel Apartments, Townsend Street, London (SE17 1HG), 1-18 Alexandria Apartments, Congreve Street, London (SE17 1HJ), and 5, 7, 9, and 11 Townsend Street, London (SE17 1TF)",LONDON & QUADRANT HOUSING TRUST,30441R,Registered Society (Corporate Body),"29-35 West Ham Lane, London E15 4PH"
10009804723,,,8,DOG KENNEL HILL,,,0,Champion Hill,,Parent Shell Property Shell,APPROVED,APPROVED,1,General internal point,533237,175619,366,1E+15,270.28716,251489,"Aug 29, 2012","Aug 29, 2012",EL,Estate in land,AF,Absolute freehold title,Registered,land on the South West side of Dog Kennel Hill,FIT NOMINEE LIMITED,08085694,Limited Company or Public Limited Company,"250 Bishopsgate, London EC2M 4AA"
10009804722,,,88,UNION STREET,,,0,Borough & Bankside,,Parent Shell Property Shell,APPROVED,APPROVED,1,Visual centre,532187,180056,1728,1000005890663,246.792504,LN241474,"Jul 08, 2011","Jul 08, 2011",EL,Estate in land,AF,Absolute freehold title,Registered,,,,,
10009804721,,,84,UNION STREET,,,0,Borough & Bankside,,Parent Shell Property Shell,APPROVED,APPROVED,1,General internal point,532187,180056,1728,1000005890663,246.792504,LN241474,"Jul 08, 2011","Jul 08, 2011",EL,Estate in land,AF,Absolute freehold title,Registered,,,,,
10009804565,,,"ST SAVIOURS WHARF, 23",MILL STREET,,,0,North Bermondsey,,Parent Shell Property Shell,APPROVED,APPROVED,0,General internal point,533952,179839,1001,1000006030153,1423.471414,SGL55705,"Mar 02, 2010","Jun 18, 2012",EL,Estate in land,AF,Absolute freehold title,Registered,"Saint Saviour's Wharf, Mill Street, London (SE1 2BE)",MANHATTAN LOFT CORPORATION N.V.,,Corporate Body,"12 Queen Ann Street, London W1M 0AU"
10009804414,,,118,SOUTHWARK BRIDGE ROAD,,,0,Borough & Bankside,,Parent Shell Property Shell,APPROVED,APPROVED,1,General internal point,532060,179748,562,1E+15,2123.017968,TGL265791,"Oct 31, 2011","Oct 31, 2011",EL,Estate in land,AF,Absolute freehold title,Registered,"98-118 Southwark Bridge Road, London (SE1 0BQ)",SOUTHWARK BRIDGE FREEHOLD LIMITED,06869499,Limited Company or Public Limited Company,"Crosshills House, 7 Pine Coombe, Croydon CR0 5HS"
